label,acc,sn,sp,mcc,f1,recall,roc,pr_auc
toxic: 2k,0.9787810383747179,0.9717813051146384,0.9861239592969473,0.9576662397780107,0.9791203909373613,0.9717813051146384,0.9964539007092199,0.9962766809392847
toxic: 2k,0.9774266365688488,0.9691358024691358,0.9861239592969473,0.9550027095508571,0.9777580071174378,0.9691358024691358,0.9963372473394058,0.9961990842064136
toxic: 2k,0.9787810383747179,0.9717813051146384,0.9861239592969473,0.9576662397780107,0.9791203909373613,0.9717813051146384,0.996612973486239,0.9967345900717077
toxic: 2k,0.9792325056433409,0.9717813051146384,0.9870490286771508,0.9585840441127135,0.9795555555555555,0.9717813051146384,0.9965240558826745,0.9964117199538692
toxic: 2k,0.9778781038374718,0.9691358024691358,0.9870490286771508,0.9559228537226507,0.9781931464174456,0.9691358024691358,0.9969351978294315,0.9971792388919549
toxic: 2k,0.9787810383747179,0.9717813051146384,0.9861239592969473,0.9576662397780107,0.9791203909373613,0.9717813051146384,0.9965738171103573,0.9963546490361984
toxic: 2k,0.981489841986456,0.9779541446208113,0.9851988899167438,0.9629975036917768,0.981850376272687,0.9779541446208113,0.9964351382791099,0.9958428647073521
toxic: 2k,0.9778781038374718,0.9700176366843033,0.9861239592969473,0.9558897619722402,0.9782125389061805,0.9700176366843033,0.9966953650271565,0.9967649448499458
toxic: 2k,0.9792325056433409,0.9744268077601411,0.9842738205365402,0.9585082975730412,0.9796099290780141,0.9744268077601411,0.9967218771566597,0.9964073105724165
toxic: 2k,0.9769751693002258,0.9682539682539683,0.9861239592969473,0.954116445186324,0.9773030707610146,0.9682539682539683,0.9961414654599976,0.9967759184889092
toxic: 2k,0.9769751693002258,0.9664902998236331,0.9879740980573543,0.9541920004034853,0.9772625947391885,0.9664902998236331,0.9959012247788073,0.9955482649179602
toxic: 2k,0.9765237020316027,0.9664902998236331,0.9870490286771508,0.9532687494181867,0.9768270944741534,0.9664902998236331,0.9960227726956064,0.9954366109270589
toxic: 2k,0.9783295711060948,0.9717813051146384,0.9851988899167438,0.9567492021227615,0.9786856127886323,0.9717813051146384,0.996071310286543,0.9959572469700746
toxic: 2k,0.9751693002257337,0.9682539682539683,0.9824236817761333,0.9504404288920738,0.9755664149266993,0.9682539682539683,0.9963201164249575,0.9964294393825891
toxic: 2k,0.9778781038374718,0.9708994708994709,0.9851988899167438,0.9558597870565265,0.9782318969346957,0.9708994708994709,0.9962801442912451,0.9963371840851243
toxic: 2k,0.981038374717833,0.9753086419753086,0.9870490286771508,0.9621434233497029,0.9813664596273292,0.9753086419753086,0.99620020002382,0.9962059872316719
toxic: 2k,0.980135440180587,0.9753086419753086,0.9851988899167438,0.9603148386745682,0.9804964539007093,0.9753086419753086,0.9962723945918519,0.996269879503039
toxic: 2k,0.980135440180587,0.9753086419753086,0.9851988899167438,0.9603148386745682,0.9804964539007093,0.9753086419753086,0.9960011551130885,0.995532051917008
toxic: 2k,0.981489841986456,0.9788359788359788,0.9842738205365402,0.9629833323245872,0.9818664307828394,0.9788359788359788,0.9964102576652684,0.9962250856513771
toxic: 2k,0.98058690744921,0.9744268077601411,0.9870490286771508,0.9612523799005299,0.9809143364403018,0.9744268077601411,0.9962650527713741,0.9961622885730395
toxic: 2k,0.9787810383747179,0.9717813051146384,0.9861239592969473,0.9576662397780107,0.9791203909373613,0.9717813051146384,0.9965974740874526,0.9967493579205817
toxic: 2k,0.9796839729119639,0.9753086419753086,0.9842738205365402,0.9594016898316818,0.9800620292423571,0.9753086419753086,0.9963401024918138,0.9958782458894292
toxic: 3k,0.8504968383017163,0.7043399638336347,0.9963898916967509,0.7328200908517714,0.8247750132345156,0.7043399638336347,0.9792312688910506,0.981670737628182
toxic: 3k,0.8821138211382114,0.7649186256781193,0.9990974729241877,0.7860026150193189,0.8663594470046083,0.7649186256781193,0.9890644074656779,0.9902562024501597
toxic: 3k,0.8888888888888888,0.779385171790235,0.9981949458483754,0.7970192953845724,0.8751269035532995,0.779385171790235,0.9925219185146983,0.9933060362836521
toxic: 3k,0.9218608852755195,0.8453887884267631,0.9981949458483754,0.8537100554823289,0.9153206069505629,0.8453887884267631,0.9941817196649715,0.994768641565755
toxic: 3k,0.9182475158084914,0.8381555153707052,0.9981949458483754,0.8473763202930494,0.911056511056511,0.8381555153707052,0.9954604356937217,0.9959082994774481
toxic: 3k,0.9367660343270099,0.8752260397830018,0.9981949458483754,0.8801871194208766,0.9325626204238922,0.8752260397830018,0.9959761654513289,0.9964007886583229
toxic: 3k,0.948509485094851,0.8996383363471971,0.9972924187725631,0.9013102322615106,0.9458174904942966,0.8996383363471971,0.9961744602790163,0.9966488345167865
toxic: 3k,0.9543812104787714,0.9113924050632911,0.9972924187725631,0.912120731913744,0.9522909777987718,0.9113924050632911,0.9967056945704754,0.9970719994749135
toxic: 3k,0.96386630532972,0.9312839059674503,0.9963898916967509,0.9296970666364451,0.9626168224299065,0.9312839059674503,0.9967840332678334,0.9972063680095343
toxic: 3k,0.9570912375790425,0.9168173598553345,0.9972924187725631,0.9171455154050784,0.9552520018841262,0.9168173598553345,0.9971618542769665,0.9974675822741131
toxic: 3k,0.9643179765130985,0.9312839059674503,0.9972924187725631,0.930657626618065,0.9630668536699393,0.9312839059674503,0.9973283240088523,0.9976012213191845
toxic: 3k,0.966576332429991,0.9358047016274864,0.9972924187725631,0.9349146285726434,0.9654850746268656,0.9358047016274864,0.9975698683257062,0.9977810995694346
toxic: 3k,0.9629629629629629,0.9285714285714286,0.9972924187725631,0.9281113985204034,0.9616104868913857,0.9285714285714286,0.9976131178148726,0.9978680467612348
toxic: 3k,0.971093044263776,0.945750452079566,0.9963898916967509,0.9433913834981673,0.9703153988868274,0.945750452079566,0.9977918279682206,0.9979962451873633
toxic: 3k,0.9625112917795845,0.9276672694394213,0.9972924187725631,0.9272639736467186,0.9611241217798595,0.9276672694394213,0.9977502105352491,0.9979668631689517
toxic: 3k,0.9625112917795845,0.9267631103074141,0.9981949458483754,0.9273825114932608,0.9610876699484294,0.9267631103074141,0.9976841122593533,0.9979929790751806
toxic: 3k,0.971093044263776,0.945750452079566,0.9963898916967509,0.9433913834981673,0.9703153988868274,0.945750452079566,0.997755106703834,0.9980056531132991
toxic: 3k,0.971996386630533,0.9484629294755877,0.9954873646209387,0.9450336433554184,0.9712962962962964,0.9484629294755877,0.9978081485301702,0.9980813174513754
toxic: 3k,0.9751580849141824,0.9556962025316456,0.9945848375451264,0.9510321834518075,0.9746426924850161,0.9556962025316456,0.9978881192837231,0.998098561790406
toxic: 3k,0.9706413730803974,0.9448462929475587,0.9963898916967509,0.9425303673794541,0.9698375870069604,0.9448462929475587,0.9978114126425601,0.998148959573244
toxic: 3k,0.971093044263776,0.9466546112115732,0.9954873646209387,0.9433065789255061,0.9703429101019463,0.9466546112115732,0.9976800321188659,0.9980369070273918
toxic: 3k,0.971996386630533,0.9484629294755877,0.9954873646209387,0.9450336433554184,0.9712962962962964,0.9484629294755877,0.9979656419529837,0.9981904478093221
toxic: 3k,0.9742547425474255,0.9529837251356239,0.9954873646209387,0.9493635847980211,0.9736720554272518,0.9529837251356239,0.9979158642390376,0.9981514440167676
toxic: 3k,0.9733514001806685,0.9511754068716094,0.9954873646209387,0.9476294933114829,0.9727230698104483,0.9511754068716094,0.9978252851202172,0.9980483591191224
toxic: 3k,0.9728997289972899,0.9502712477396021,0.9954873646209387,0.9467635069683751,0.9722479185938945,0.9502712477396021,0.9976628955288188,0.9980350027133651
toxic: 3k,0.973803071364047,0.953887884267631,0.9936823104693141,0.948353688238131,0.9732472324723247,0.953887884267631,0.9975249867803448,0.9979968097387744
toxic: 3k,0.9733514001806685,0.9529837251356239,0.9936823104693141,0.9474840197599541,0.972773419473927,0.9529837251356239,0.9975812927190709,0.9980268727808783
toxic: 3k,0.9769647696476965,0.961121157323689,0.9927797833935018,0.9544053609948979,0.9765732659623334,0.961121157323689,0.997775507406271,0.9980818657811305
toxic: 3k,0.9751580849141824,0.9584086799276673,0.9918772563176895,0.9508459252539566,0.9747126436781609,0.9584086799276673,0.9978016203053903,0.9981301911913779
toxic: 3k,0.9769647696476965,0.9602169981916817,0.9936823104693141,0.9544614269748495,0.9765517241379311,0.9602169981916817,0.9979378969976694,0.9981611637461152
toxic: 3k,0.9728997289972899,0.9502712477396021,0.9954873646209387,0.9467635069683751,0.9722479185938945,0.9502712477396021,0.9978228370359249,0.9981590100899856
toxic: 3k,0.978319783197832,0.9656419529837251,0.9909747292418772,0.9569447138338443,0.9780219780219779,0.9656419529837251,0.9977771394624659,0.9980858035305445
toxic: 3k,0.9774164408310749,0.9602169981916817,0.9945848375451264,0.9553945374630436,0.9770009199632016,0.9602169981916817,0.9978832231151383,0.9981772151647198
toxic: 3k,0.980126467931346,0.972875226039783,0.9873646209386282,0.9603527027791431,0.9799635701275047,0.972875226039783,0.9977387861418844,0.9979551481781188
toxic: 3k,0.979223125564589,0.9656419529837251,0.9927797833935018,0.9587973646400932,0.9789184234647113,0.9656419529837251,0.9979289206885972,0.9981863862232424
toxic: 3k,0.978319783197832,0.9647377938517179,0.9918772563176895,0.9569899703489988,0.9780018331805682,0.9647377938517179,0.9977387861418844,0.998040215383816
toxic: 3k,0.9774164408310749,0.9620253164556962,0.9927797833935018,0.9552822957999615,0.9770431588613406,0.9620253164556962,0.9977428662823719,0.9981054205080779
toxic: 3k,0.9774164408310749,0.9620253164556962,0.9927797833935018,0.9552822957999615,0.9770431588613406,0.9620253164556962,0.997833445401192,0.9981137365878242
toxic: 3k,0.9805781391147245,0.9710669077757685,0.990072202166065,0.9613285783911283,0.98037425832953,0.9710669077757685,0.9979109680704525,0.9981717944962617
toxic: 3k,0.973803071364047,0.9547920433996383,0.9927797833935018,0.9482871144931398,0.9732718894009217,0.9547920433996383,0.997538859258002,0.997999974440185
toxic: 3k,0.978319783197832,0.9629294755877035,0.9936823104693141,0.9570898849599571,0.9779614325068872,0.9629294755877035,0.997993386908298,0.9982379871630362
toxic: 3k,0.9832881662149955,0.9755877034358047,0.9909747292418772,0.9666898397140556,0.9831435079726651,0.9755877034358047,0.9974360397177195,0.9979627866673181
toxic: 3k,0.9823848238482384,0.9746835443037974,0.990072202166065,0.9648829153586239,0.9822323462414578,0.9746835443037974,0.9977069610460827,0.9981687367920571
toxic: 3k,0.982836495031617,0.9755877034358047,0.990072202166065,0.9657733984153832,0.982695810564663,0.9755877034358047,0.9978040683896827,0.9980813306080177
toxic: 3k,0.982836495031617,0.9746835443037974,0.9909747292418772,0.9658001455758418,0.9826800364630812,0.9746835443037974,0.9975119303307851,0.9980116645089704
toxic: 3k,0.979223125564589,0.9656419529837251,0.9927797833935018,0.9587973646400932,0.9789184234647113,0.9656419529837251,0.9976775840345734,0.9980330577081351
toxic: 3k,0.9787714543812105,0.9665461121157324,0.9909747292418772,0.9578268919996638,0.9784897025171624,0.9665461121157324,0.9976784000626711,0.9980573325380715
toxic: 3k,0.979223125564589,0.969258589511754,0.9891696750902527,0.9586348069077965,0.9789954337899545,0.969258589511754,0.9975306989770272,0.9979093030429597
toxic: 3k,0.9796747967479674,0.9683544303797469,0.9909747292418772,0.9595934771677573,0.9794238683127572,0.9683544303797469,0.9974768411225935,0.9979471399519506
toxic: 3k,0.980126467931346,0.9701627486437613,0.990072202166065,0.9604418824584067,0.9799086757990868,0.9701627486437613,0.997496425796933,0.9979967275543865
toxic: 3k,0.982836495031617,0.9755877034358047,0.990072202166065,0.9657733984153832,0.982695810564663,0.9755877034358047,0.9975453874827819,0.9979106081744492
toxic: 3k,0.9796747967479674,0.9710669077757685,0.9882671480144405,0.9594902712255989,0.9794801641586867,0.9710669077757685,0.9977134892708626,0.9979882215832732
toxic: 3k,0.978319783197832,0.9683544303797469,0.9882671480144405,0.9568277313571864,0.978082191780822,0.9683544303797469,0.9974735770102036,0.9979159480439076
toxic: 3k,0.98193315266486,0.9746835443037974,0.9891696750902527,0.9639664998699699,0.9817850637522768,0.9746835443037974,0.9974743930383011,0.9979500594790658
toxic: 3k,0.9814814814814815,0.972875226039783,0.990072202166065,0.9631042320333019,0.9813041495668036,0.972875226039783,0.9973111874188052,0.9977288039864215
toxic: 3k,0.9796747967479674,0.9710669077757685,0.9882671480144405,0.9594902712255989,0.9794801641586867,0.9710669077757685,0.9974417519144019,0.9978093151606925
toxic: 3k,0.9796747967479674,0.9719710669077758,0.9873646209386282,0.9594621422923287,0.9794988610478359,0.9719710669077758,0.9975086662183952,0.9978854168326946
toxic: 3k,0.9796747967479674,0.9701627486437613,0.9891696750902527,0.9595215360329549,0.9794614331355546,0.9701627486437613,0.9973356682617296,0.9978379400719286
toxic: 3k,0.9814814814814815,0.9746835443037974,0.9882671480144405,0.9630508967966894,0.9813381884387801,0.9746835443037974,0.9973079233064153,0.9978382628539476
toxic: 3k,0.9805781391147245,0.976491862567812,0.9846570397111913,0.9611877286947661,0.9804811620517475,0.976491862567812,0.9975021379936154,0.9978766757173634
toxic: 3k,0.9805781391147245,0.9755877034358047,0.9855595667870036,0.9612033542385234,0.9804634257155839,0.9755877034358047,0.99751356238698,0.9979217415226309
toxic: 3k,0.9787714543812105,0.9719710669077758,0.9855595667870036,0.9576302741628908,0.978607191624943,0.9719710669077758,0.9975200906117598,0.9979543704399169
toxic: 3k,0.979223125564589,0.9701627486437613,0.9882671480144405,0.9586020062663901,0.979014598540146,0.9701627486437613,0.9973046591940253,0.9977125372596078
toxic: 3k,0.9778681120144534,0.9656419529837251,0.990072202166065,0.9560196283240231,0.9775743707093821,0.9656419529837251,0.9972858905477834,0.9978529839894639
toxic: 3k,0.979223125564589,0.969258589511754,0.9891696750902527,0.9586348069077965,0.9789954337899545,0.969258589511754,0.997593533140533,0.9979733543778653
toxic: 3k,0.979223125564589,0.969258589511754,0.9891696750902527,0.9586348069077965,0.9789954337899545,0.969258589511754,0.9974091107905028,0.9979501209368811
toxic: 3k,0.978319783197832,0.9710669077757685,0.9855595667870036,0.9567389056883163,0.9781420765027322,0.9710669077757685,0.9977836676872458,0.9980346584226798
toxic: 3k,0.981029810298103,0.9755877034358047,0.9864620938628159,0.9621157490917557,0.980909090909091,0.9755877034358047,0.997496425796933,0.9980028553439414
toxic: 3k,0.9778681120144534,0.9665461121157324,0.9891696750902527,0.9559791091837875,0.9775948788294467,0.9665461121157324,0.9974890815440557,0.9979644792111444
toxic: 3k,0.979223125564589,0.9701627486437613,0.9882671480144405,0.9586020062663901,0.979014598540146,0.9701627486437613,0.9970851476358034,0.9977468381104024
toxic: 3k,0.9778681120144534,0.9665461121157324,0.9891696750902527,0.9559791091837875,0.9775948788294467,0.9665461121157324,0.9973609651327514,0.9977889730446398
toxic: 3k,0.979223125564589,0.9701627486437613,0.9882671480144405,0.9586020062663901,0.979014598540146,0.9701627486437613,0.9973299560650473,0.9978772659051749
toxic: 3k,0.979223125564589,0.9737793851717902,0.9846570397111913,0.95850212896712,0.9790909090909091,0.9737793851717902,0.9976359666016019,0.9977431120964209
toxic: 3k,0.9787714543812105,0.9701627486437613,0.9873646209386282,0.9576832908217474,0.9785681714546284,0.9701627486437613,0.9968436033189496,0.9975378543249858
toxic: 3k,0.9774164408310749,0.9665461121157324,0.9882671480144405,0.9550564491961097,0.9771480804387568,0.9665461121157324,0.9971675664736488,0.9977787049149421
toxic: 3k,0.9778681120144534,0.9737793851717902,0.9819494584837545,0.955767451123495,0.9777576032682705,0.9737793851717902,0.9971765427827212,0.997606252539817
toxic: 3k,0.9805781391147245,0.9710669077757685,0.990072202166065,0.9613285783911283,0.98037425832953,0.9710669077757685,0.9973593330765566,0.9979230903556157
toxic: 3k,0.980126467931346,0.9737793851717902,0.9864620938628159,0.9603292524789426,0.9799818016378525,0.9737793851717902,0.9973111874188052,0.9978928019105833
toxic: 3k,0.9787714543812105,0.969258589511754,0.9882671480144405,0.9577144936747815,0.9785486079415792,0.969258589511754,0.9975029540217129,0.9979688214432771
toxic: 3k,0.979223125564589,0.969258589511754,0.9891696750902527,0.9586348069077965,0.9789954337899545,0.969258589511754,0.9971553260521867,0.9977556644920537
toxic: 3k,0.9805781391147245,0.976491862567812,0.9846570397111913,0.9611877286947661,0.9804811620517475,0.976491862567812,0.9974254313524523,0.9978956294453765
toxic: 3k,0.9805781391147245,0.9746835443037974,0.9864620938628159,0.9612221186742677,0.9804456571168714,0.9746835443037974,0.9973079233064153,0.9978287677726304
toxic: 3k,0.980126467931346,0.9737793851717902,0.9864620938628159,0.9603292524789426,0.9799818016378525,0.9737793851717902,0.9975445714546843,0.997929488125423
toxic: 3k,0.98193315266486,0.976491862567812,0.9873646209386282,0.9639225591540735,0.9818181818181818,0.976491862567812,0.997396054340943,0.9978953218287108
toxic: 3k,0.980126467931346,0.9719710669077758,0.9882671480144405,0.9603792906513091,0.9799453053783044,0.9719710669077758,0.9973895261161633,0.99788789058946
toxic: 3k,0.9814814814814815,0.9746835443037974,0.9882671480144405,0.9630508967966894,0.9813381884387801,0.9746835443037974,0.9972671219015414,0.9978114492042459
toxic: 3k,0.980126467931346,0.9755877034358047,0.9846570397111913,0.960291761801645,0.9800181653042689,0.9755877034358047,0.9971573661224302,0.9969109645511204
toxic: 3k,0.9796747967479674,0.976491862567812,0.9828519855595668,0.9593685089015958,0.9795918367346939,0.976491862567812,0.997140637546432,0.9977601745701403
toxic: 3k,0.9769647696476965,0.9665461121157324,0.9873646209386282,0.9541346070050873,0.9767016902695295,0.9665461121157324,0.9967122227952553,0.9974952338182638
toxic: 3k,0.9742547425474255,0.9584086799276673,0.990072202166065,0.9489824362588701,0.9738171796049608,0.9584086799276673,0.9972858905477833,0.9974918034585518
toxic: 3k,0.9760614272809395,0.961121157323689,0.9909747292418772,0.9525448850951088,0.9756769160165213,0.961121157323689,0.9967391517224721,0.997489813459963
toxic: 3k,0.9778681120144534,0.9674502712477396,0.9882671480144405,0.9559417172253066,0.977615349474646,0.9674502712477396,0.9973495407393868,0.9977918978777907
toxic: 3k,0.980126467931346,0.9719710669077758,0.9882671480144405,0.9603792906513091,0.9799453053783044,0.9719710669077758,0.9973299560650473,0.9978262838772626
toxic: 3k,0.9774164408310749,0.9638336347197106,0.9909747292418772,0.9551825760579045,0.9770852428964253,0.9638336347197106,0.9972834424634909,0.9978589577553346
toxic: 3k,0.9805781391147245,0.9792043399638336,0.9819494584837545,0.961159680965383,0.9805341783612493,0.9792043399638336,0.997234480777642,0.9977253418728576
toxic: 3k,0.981029810298103,0.9719710669077758,0.990072202166065,0.96221602755172,0.9808394160583941,0.9719710669077758,0.9974254313524522,0.9978731230528735
toxic: 3k,0.9796747967479674,0.969258589511754,0.990072202166065,0.9595559376657451,0.979442667884879,0.969258589511754,0.9973479086831917,0.997895703701239
toxic: 3k,0.982836495031617,0.9819168173598554,0.983754512635379,0.9656744820704204,0.9828054298642535,0.9819168173598554,0.9973258759245598,0.997863783451844
toxic: 3k,0.9778681120144534,0.9647377938517179,0.9909747292418772,0.956063275870256,0.977553825011452,0.9647377938517179,0.9970190493599076,0.9977239077568123
toxic: 3k,0.9841915085817525,0.9810126582278481,0.9873646209386282,0.9684021721529534,0.9841269841269842,0.9810126582278481,0.9973022111097328,0.9977451322077456
toxic: 4k,0.7452574525745257,0.48443223443223443,0.9991087344028521,0.5665419141909929,0.6522811344019729,0.48443223443223443,0.9709498018321547,0.9743861897628187
toxic: 4k,0.8581752484191508,0.7142857142857143,0.9982174688057041,0.7452803503520165,0.832443970117396,0.7142857142857143,0.9845644551526905,0.9861996021803411
toxic: 4k,0.8775971093044264,0.7527472527472527,0.9991087344028521,0.777819680403316,0.8584856396866841,0.7527472527472527,0.9907469980999393,0.9912376327049465
toxic: 4k,0.9015356820234869,0.8021978021978022,0.9982174688057041,0.8180363956480694,0.8893401015228427,0.8021978021978022,0.9932224638106991,0.9935745849462344
toxic: 4k,0.9245709123757905,0.8525641025641025,0.9946524064171123,0.8573080732257926,0.9176934450468212,0.8525641025641025,0.9946589358354064,0.9949709873787087
toxic: 4k,0.9439927732610659,0.891941391941392,0.9946524064171123,0.892404638705863,0.9401544401544402,0.891941391941392,0.9954457307398484,0.9957068330893648
toxic: 4k,0.9489611562782294,0.9029304029304029,0.9937611408199644,0.9014016850442074,0.9458033573141486,0.9029304029304029,0.9958032163914518,0.9960291181522206
toxic: 4k,0.9516711833785004,0.9120879120879121,0.9901960784313726,0.9059049421371069,0.9490233444497379,0.9120879120879121,0.9960219519043049,0.9962192880773164
toxic: 4k,0.9561878952122854,0.9203296703296703,0.9910873440285205,0.914496961252312,0.9539629805410536,0.9203296703296703,0.9965165553400847,0.9967524436358428
toxic: 4k,0.9611562782294489,0.9313186813186813,0.9901960784313726,0.9237855005963039,0.959433962264151,0.9313186813186813,0.9965965407141877,0.9968316066585119
toxic: 4k,0.9616079494128275,0.9331501831501832,0.9893048128342246,0.9245517607396504,0.9599623174752707,0.9331501831501832,0.9966855040384452,0.9968943029521065
toxic: 4k,0.9688346883468835,0.9478021978021978,0.9893048128342246,0.9384003599533166,0.967741935483871,0.9478021978021978,0.9968805704099822,0.99711769714836
toxic: 4k,0.9701897018970189,0.9514652014652014,0.9884135472370766,0.9409545436984641,0.9692164179104477,0.9514652014652014,0.9969377028200558,0.9971500599634463
toxic: 4k,0.9728997289972899,0.9542124542124543,0.9910873440285205,0.9463817982268743,0.9720149253731344,0.9542124542124543,0.9970625779449308,0.997290027084389
toxic: 4k,0.971996386630533,0.9542124542124543,0.9893048128342246,0.9445137835185423,0.9711090400745573,0.9542124542124543,0.996975246975247,0.9972428473239173
toxic: 4k,0.9769647696476965,0.967032967032967,0.9866310160427807,0.9540810677154454,0.9764216366158113,0.967032967032967,0.9972160192748428,0.9974490997912085
toxic: 4k,0.974706413730804,0.9578754578754579,0.9910873440285205,0.9498842743352682,0.9739292364990689,0.9578754578754579,0.996964636670519,0.9972535824544099
toxic: 4k,0.9751580849141824,0.9597069597069597,0.9901960784313726,0.9507099784266848,0.9744304974430497,0.9597069597069597,0.9970291146761736,0.99727201765375
toxic: 4k,0.973803071364047,0.9560439560439561,0.9910873440285205,0.9481316335846485,0.972972972972973,0.9560439560439561,0.9971344015461663,0.9974242797483673
toxic: 4k,0.9778681120144534,0.9706959706959707,0.9848484848484849,0.9558077784691604,0.9774089442139235,0.9706959706959707,0.9968642468642469,0.9971670110477268
toxic: 4k,0.979223125564589,0.9688644688644689,0.9893048128342246,0.9586169197897789,0.9787234042553191,0.9688644688644689,0.9972013280836811,0.9975101303713992
toxic: 4k,0.979223125564589,0.967032967032967,0.9910873440285205,0.9586901120699636,0.9786839666357738,0.967032967032967,0.9971605192193428,0.9974292234220136
toxic: 4k,0.979223125564589,0.9716117216117216,0.9866310160427807,0.9585306786994644,0.9787822878228782,0.9716117216117216,0.9968944454238572,0.9972113371055306
toxic: 4k,0.982836495031617,0.978021978021978,0.9875222816399287,0.9657019093227994,0.982520699172033,0.978021978021978,0.9973106958401077,0.9976516141735229
toxic: 4k,0.9805781391147245,0.9706959706959707,0.9901960784313726,0.9613122949594297,0.9801202034211743,0.9706959706959707,0.9968691439279675,0.997215964349581
toxic: 4k,0.978319783197832,0.9652014652014652,0.9910873440285205,0.9569232069359612,0.9777365491651205,0.9652014652014652,0.9972029604382545,0.9975697996355769
toxic: 4k,0.980126467931346,0.9743589743589743,0.9857397504456328,0.9602962556625361,0.9797421731123389,0.9743589743589743,0.996874040991688,0.9972207221323832
toxic: 4k,0.979223125564589,0.967032967032967,0.9910873440285205,0.9586901120699636,0.9786839666357738,0.967032967032967,0.9970046293575705,0.9974061330132387
toxic: 4k,0.9823848238482384,0.9752747252747253,0.9893048128342246,0.9648453508648207,0.9820193637621024,0.9752747252747253,0.9970682911859383,0.9974881890615849
toxic: 4k,0.9805781391147245,0.9697802197802198,0.9910873440285205,0.9613459140109001,0.9801018047200369,0.9697802197802198,0.9969646366705189,0.9973640317188226
toxic: 4k,0.981029810298103,0.9716117216117216,0.9901960784313726,0.962200543310868,0.9805914972273567,0.9716117216117216,0.9971784751196516,0.9975294954422074
toxic: 4k,0.981029810298103,0.9743589743589743,0.9875222816399287,0.9621231474288552,0.9806451612903225,0.9743589743589743,0.9968479233185115,0.9971854962508215
toxic: 4k,0.981029810298103,0.9716117216117216,0.9901960784313726,0.962200543310868,0.9805914972273567,0.9716117216117216,0.9968658792188204,0.9972276024029283
toxic: 4k,0.981029810298103,0.9725274725274725,0.9893048128342246,0.9621715959150655,0.9806094182825486,0.9725274725274725,0.996856901268666,0.9972768454666848
toxic: 4k,0.981029810298103,0.9761904761904762,0.9857397504456328,0.9620872862141803,0.9806807727690893,0.9761904761904762,0.9969393351746292,0.9972604461292937
toxic: 4k,0.98193315266486,0.9743589743589743,0.9893048128342246,0.9639533572018959,0.9815498154981549,0.9743589743589743,0.9970372764490412,0.9974348508657618
toxic: 4k,0.9823848238482384,0.9734432234432234,0.9910873440285205,0.9648972310518084,0.9819861431870668,0.9734432234432234,0.997090327972681,0.9975050605793577
toxic: 4k,0.9832881662149955,0.9771062271062271,0.9893048128342246,0.9666315745923458,0.9829571625978812,0.9771062271062271,0.9970478867537691,0.9975007205446969
toxic: 4k,0.9823848238482384,0.9743589743589743,0.9901960784313726,0.9648697122432447,0.9820027688047992,0.9743589743589743,0.9972339751751517,0.9976352738857671
toxic: 4k,0.981029810298103,0.9734432234432234,0.9884135472370766,0.9621457977010854,0.9806273062730627,0.9734432234432234,0.9968144600497542,0.9972118593989376
toxic: 4k,0.9805781391147245,0.967948717948718,0.9928698752228164,0.9614226028535547,0.9800649049605934,0.967948717948718,0.9967263129027835,0.9972953128873664
toxic: 4k,0.982836495031617,0.9771062271062271,0.9884135472370766,0.9657184205287908,0.9825046040515654,0.9771062271062271,0.9964904376669083,0.9970051898166644
toxic: 4k,0.982836495031617,0.9761904761904762,0.9893048128342246,0.9657380893024042,0.9824884792626728,0.9761904761904762,0.9972225486931369,0.9975950002872358
toxic: 4k,0.98193315266486,0.9771062271062271,0.9866310160427807,0.9638945977684898,0.9816007359705612,0.9771062271062271,0.9967605923488276,0.997193397715373
toxic: 4k,0.982836495031617,0.9771062271062271,0.9884135472370766,0.9657184205287908,0.9825046040515654,0.9771062271062271,0.9968748571689748,0.9972070299093528
toxic: 4k,0.9832881662149955,0.978021978021978,0.9884135472370766,0.9666134448836339,0.9829728485964104,0.978021978021978,0.9970772691360926,0.9974241869357541
toxic: 4k,0.98193315266486,0.9743589743589743,0.9893048128342246,0.9639533572018959,0.9815498154981549,0.9743589743589743,0.9968544527368056,0.9972939347977592
toxic: 4k,0.9823848238482384,0.9761904761904762,0.9884135472370766,0.9648241457189283,0.9820359281437125,0.9761904761904762,0.9968748571689748,0.9972200326933321
toxic: 4k,0.98193315266486,0.9771062271062271,0.9866310160427807,0.9638945977684898,0.9816007359705612,0.9771062271062271,0.9968838351191293,0.9971614502815509
toxic: 4k,0.9823848238482384,0.9789377289377289,0.9857397504456328,0.9647794570977226,0.9820854386770785,0.9789377289377289,0.997149092737328,0.9973501886911423
toxic: 4k,0.9832881662149955,0.9761904761904762,0.9901960784313726,0.9666528653439527,0.9829414476717381,0.9761904761904762,0.996947496947497,0.9973655559735093
toxic: 4k,0.98193315266486,0.9771062271062271,0.9866310160427807,0.9638945977684898,0.9816007359705612,0.9771062271062271,0.9967181511299159,0.9971245419264211
toxic: 4k,0.9814814814814815,0.9734432234432234,0.9893048128342246,0.9630621062411034,0.9810798338717119,0.9734432234432234,0.9968250703544821,0.9972854638344018
toxic: 4k,0.9832881662149955,0.9771062271062271,0.9893048128342246,0.9666315745923458,0.9829571625978812,0.9771062271062271,0.9965377759495406,0.9970130359865838
toxic: 4k,0.9823848238482384,0.9771062271062271,0.9875222816399287,0.9648060957011557,0.9820524620340544,0.9771062271062271,0.9968356806592101,0.9972269629310533
